countrycode,closing_date,ebitda,r_d_expenses_operating_revenue,research_development_expenses,number_of_employees,Acquired stake (%)_0_10,Acquired stake (%)_10_20,Acquired stake (%)_20_30,Acquired stake (%)_30_40,Acquired stake (%)_40_50,Acquired stake (%)_0_25,Acquired stake (%)_25_50,Acquired stake (%)_0_50,Final stake (%)_0_10,Final stake (%)_10_20,Final stake (%)_20_30,Final stake (%)_30_40,Final stake (%)_40_50,Final stake (%)_0_25,Final stake (%)_25_50,Score-protecting minority investors,Reform,is_reform
CN,2004,5336201573.0,-24.041617437839175,81238839.0,589930.0,2,0,1,0,2,3,2,5,1,0,2,0,2,2,3,,,
CN,2005,6558345105.0,-25.07875829157249,110142000.0,523376.0,0,0,2,1,2,0,5,5,0,0,2,1,2,0,5,,,
CN,2006,8117556031.0,-28.260212209789003,160440000.0,667550.0,0,2,2,0,0,3,1,4,0,1,2,1,0,2,2,43.333333333333,,
CN,2007,11835967056.0,-33.9558691944517,215162868.0,808100.0,7,1,2,0,1,9,2,11,4,3,2,0,2,8,3,50.0,,
CN,2008,12046653834.0,-30.79468791196254,335811330.0,951961.0,7,1,2,0,0,10,0,10,4,1,4,1,0,7,3,50.0,,
CN,2009,13541241356.0,-30.069171109938917,507425017.0,1103955.0,1,3,1,0,0,4,1,5,1,1,1,2,0,2,3,50.0,,
CN,2010,25717805587.0,-3.552892865919352,1417328081.0,1196845.0,6,1,1,3,1,7,5,12,2,2,1,3,4,4,8,50.0,,
CN,2011,39883134557.0,22.151394677052902,1880691372.0,1409156.0,9,1,0,1,0,10,1,11,0,9,1,1,0,10,1,50.0,,
CN,2012,27148524275.0,34.23421819726151,1733465680.0,1420262.0,1,2,0,0,0,3,0,3,0,2,0,1,0,2,1,50.0,,
CN,2013,27264769209.0,52.15519421715743,2154694699.0,1609419.0,0,4,2,1,0,5,2,7,0,3,2,1,1,4,3,50.0,,
CN,2014,35739153007.0,81.9218030722101,2900745538.0,1608642.0,3,3,2,1,1,7,3,10,1,4,3,1,1,7,3,52.0,,
CN,2015,42609879377.0,115.55740016533488,3786082924.0,1705451.0,7,2,5,1,3,12,6,18,4,3,5,2,4,10,8,56.0,,
CN,2016,49466243884.0,152.0034715046608,4205999151.0,1824498.0,8,12,4,2,2,22,6,28,4,9,6,5,4,16,12,56.0,,
CN,2017,59769932440.0,127.82736969134561,5013447125.0,1940197.0,21,18,7,5,3,44,10,54,8,20,11,7,8,34,20,56.0,,
CN,2018,76217767032.0,159.21308351415203,7073086237.0,2095242.0,15,4,9,5,5,23,15,38,7,6,11,7,7,18,20,56.0,,
CN,2019,84967073898.0,183.73170358982549,7163156493.0,2146586.0,19,7,2,5,0,27,6,33,10,5,5,12,1,17,16,62.0,"China strengthened minority investor protections by increasing shareholders' rights and role in major corporate decisions, clarifying ownership and control structures, and requiring reimbursement of legal expenses incurred by shareholders.",True
DE,1993,37900533.0,-0.3296631855426079,0.0,666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
DE,1994,37691415.0,-0.3296631855426079,0.0,661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
DE,1995,39840375.0,-0.3296631855426079,0.0,670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
DE,1996,344832117.0,-0.6593263710852157,0.0,2240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
