countrycode,closing_date,ebitda,r_d_expenses_operating_revenue,research_development_expenses,number_of_employees,Acquired stake (%)_0_10,Acquired stake (%)_10_20,Acquired stake (%)_20_30,Acquired stake (%)_30_40,Acquired stake (%)_40_50,Acquired stake (%)_0_25,Acquired stake (%)_25_50,Acquired stake (%)_0_50,Final stake (%)_0_10,Final stake (%)_10_20,Final stake (%)_20_30,Final stake (%)_30_40,Final stake (%)_40_50,Final stake (%)_0_25,Final stake (%)_25_50,Score-protecting minority investors,Reform,is_reform
NO,2012,50021642132.0,151.46,809450189.0,280623.0,13,2,0,0,0,15,0,15,10,4,0,1,0,14,1,63.333333333333,,
NO,2013,41063086611.0,111.83999999999999,958370971.0,254025.0,17,1,1,1,1,19,2,20,11,4,3,2,1,17,4,63.333333333333,,
NO,2014,36976119178.0,12.589999999999996,731072254.0,246922.0,21,1,0,0,0,22,0,22,11,7,4,0,0,20,2,76.0,,
NO,2015,28934988878.0,58.370000000000005,652002506.0,240339.0,10,1,0,0,0,11,0,11,8,3,0,0,0,11,0,76.0,,
NO,2016,25191541310.0,53.79,667016708.0,250044.0,13,0,0,0,0,13,0,13,11,2,0,0,0,13,0,76.0,,
NO,2017,32610682434.0,18.150000000000002,564861343.0,250030.0,7,1,1,0,0,9,0,9,2,4,3,0,0,7,2,76.0,,
PL,1996,1080479000.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,1997,942888000.0,0.0,0.0,471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,1998,6115487.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,1999,99145509.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,2000,-22290163.0,0.0,0.0,4676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,2001,200344656.0,0.0,0.0,4385.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,2002,-35369597.0,0.0,0.0,17249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
PL,2003,155498291.0,0.0,0.0,3205.0,4,0,0,0,0,4,0,4,3,0,1,0,0,3,1,,,
PL,2004,1971084325.0,0.0,0.0,28262.0,2,0,0,0,0,2,0,2,1,0,0,0,1,1,1,,,
PL,2005,3099065144.0,0.0,0.0,43050.0,0,0,1,1,0,1,1,2,0,0,0,1,1,0,2,,,
PL,2006,3392921290.0,0.84,577000.0,76125.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,56.666666666667,,
PL,2007,4561529583.0,0.0,0.0,78098.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,,
PL,2008,2890697023.0,0.0,0.0,85364.0,5,0,0,0,0,5,0,5,1,1,3,0,0,5,0,60.0,,
PL,2009,3616256569.0,3.67,2753679.0,72101.0,29,2,0,1,1,31,2,33,14,11,3,4,1,26,7,60.0,,
PL,2010,5368088467.0,2.82,3576974.0,118442.0,31,0,0,0,0,31,0,31,19,6,5,1,0,26,5,60.0,,
PL,2011,6509993546.0,2.75,1891096.0,134581.0,27,2,0,2,0,29,2,31,14,12,0,4,1,26,5,60.0,,
PL,2012,5625431668.0,1.49,1510901.0,172911.0,32,5,1,0,2,38,2,40,17,16,5,0,2,36,4,60.0,,
PL,2013,5125584265.0,1.13,953573.0,267156.0,52,11,5,1,0,66,3,68,32,21,7,6,3,56,13,60.0,,
PL,2014,5658259886.0,3.3400000000000003,3073207.0,248949.0,62,10,4,4,1,74,7,81,35,27,5,10,4,63,18,66.0,,
PL,2015,5513191340.0,2.51,6305437.0,242934.0,58,10,4,3,4,69,10,79,34,25,8,5,7,63,16,66.0,,
PL,2016,7461680555.0,2.86,8805672.0,356344.0,68,15,4,1,0,85,2,87,47,24,7,8,1,75,12,66.0,,
PL,2017,11309229078.0,2.44,2548789.0,333615.0,36,3,2,0,0,40,1,41,21,9,8,2,1,34,7,66.0,,
PL,2018,2086410.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,66.0,,
RO,2003,379679000.0,0.0,0.0,59697.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2004,430896000.0,0.0,0.0,56494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2005,854169862.0,0.0,0.0,52603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2006,2449854069.0,0.0,0.0,80437.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2007,2044404555.0,0.0,0.0,64454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2008,2310979008.0,0.0,0.0,69283.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2009,1754011365.0,0.0,0.0,63433.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2010,3052336657.0,0.0,0.0,52237.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2011,3743828159.0,0.0,0.0,45961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2012,3960036571.0,0.0,0.0,45803.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RO,2013,4390203248.0,0.0,0.0,60849.0,2,1,0,0,0,3,0,3,2,0,0,0,1,2,1,,,
RO,2014,4114791229.0,0.0,0.0,23537.0,2,0,0,2,0,2,2,4,2,0,0,2,0,2,2,,,
RO,2015,1944021998.0,0.0,0.0,42321.0,2,1,1,0,0,4,0,4,0,2,2,0,0,4,0,,,
RO,2016,1632420566.0,0.0,0.0,43766.0,3,0,0,0,0,3,0,3,1,1,0,0,1,2,1,,,
RO,2017,1771745926.0,0.0,0.0,36576.0,4,1,0,0,0,5,0,5,2,1,0,2,0,3,2,,,
RU,1998,433302108.0,1.91,40667270.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RU,1999,2627576887.0,0.71,31337295.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RU,2000,8873822547.0,0.36,44842357.0,49826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RU,2001,7197141091.0,0.54,59003882.0,48476.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RU,2002,12088171355.0,0.8,134272000.0,1208985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
RU,2003,13291595400.0,0.74,163543000.0,632287.0,2,0,1,0,0,2,1,3,0,1,1,0,1,1,2,,,
RU,2004,23971736070.0,0.6,154637000.0,2398054.0,9,5,0,0,0,14,0,14,5,3,5,0,1,10,4,,,
RU,2005,33544299319.0,0.47,192743000.0,783109.0,8,0,2,2,0,9,3,12,2,3,4,2,1,6,6,,,
RU,2006,36606102937.0,3.86,411992536.0,1054652.0,13,39,2,1,1,52,4,56,10,41,2,1,2,51,5,46.666666666667,,
RU,2007,89110039541.0,12.51,975634160.0,1779865.0,27,18,10,1,5,50,9,59,17,18,13,3,8,43,16,46.666666666667,,
RU,2008,90747908424.0,21.490000000000002,1368521573.0,2141141.0,50,25,18,3,13,72,23,94,16,33,24,6,16,63,32,46.666666666667,,
RU,2009,72762511562.0,12.76,1197319229.0,1807698.0,37,28,16,3,1,67,13,80,18,33,20,7,2,59,21,46.666666666667,,
RU,2010,99585697675.0,11.21,1392451993.0,1546486.0,36,16,10,0,0,58,2,60,18,28,13,1,0,56,4,46.666666666667,,
RU,2011,151119161368.0,11.67,2049370047.0,1641283.0,44,18,8,0,0,54,4,58,20,26,12,0,0,52,6,46.666666666667,,
RU,2012,131562900444.0,15.27,2022894257.0,1853701.0,44,20,13,0,1,58,8,66,26,21,15,1,3,56,10,46.666666666667,,
RU,2013,135830499206.0,19.12,1984344842.0,1973178.0,53,32,13,4,3,75,11,86,22,40,14,4,6,71,15,46.666666666667,,
RU,2014,98253152935.0,10.98,1158489604.0,1712309.0,37,16,5,2,2,49,4,53,19,19,10,3,2,46,7,56.0,,
RU,2015,98820226198.0,8.65,1080987500.0,1763290.0,20,15,9,0,0,36,1,37,9,18,8,1,1,33,4,56.0,,
RU,2016,121775609700.0,20.27,1228637327.0,1815193.0,34,9,4,2,2,30,4,34,9,15,6,1,3,30,4,56.0,,
RU,2017,140195766877.0,13.93,1064733628.0,1706520.0,65,8,6,0,0,47,0,47,22,17,6,2,0,45,2,58.0,The Russian Federation strengthened minority investor protections by increasing shareholder rights and role in major corporate decisions.,True
SE,1994,26444494.0,0.0,0.0,1582.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,1995,447004031.0,0.0,0.0,9270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,1996,1334429290.0,24.96,106620133.0,32992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,1997,2175438387.0,47.26,122946786.0,34417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,1998,1048865466.0,58.07,128114244.0,49338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,1999,1353220257.0,87.5,121116160.0,62143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,2000,1439949711.0,116.08,165558172.0,83876.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,2001,1219262953.0,119.17,142804684.0,74591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SE,2002,12887949987.0,756.62,4938279412.0,736140.0,8,0,0,0,0,8,0,8,7,0,0,0,1,7,1,,,
SE,2003,17356585707.0,713.32,5321831017.0,711618.0,15,0,0,1,0,13,1,14,10,2,1,1,0,13,1,,,
SE,2004,32571249862.0,681.17,5347547757.0,1316024.0,57,1,0,0,0,50,0,50,42,4,1,1,2,46,4,,,
SE,2005,63658010249.0,2157.42,15616429545.0,2125166.0,118,1,1,0,0,63,0,63,48,10,4,1,0,61,2,,,
SE,2006,79025826093.0,2092.67,12729615859.0,2474862.0,149,1,1,0,0,73,0,73,57,12,4,0,0,71,2,43.333333333333,,
SE,2007,76773384366.0,2040.33,12886586630.0,2411773.0,158,2,0,1,0,85,1,86,64,18,3,1,0,84,2,56.666666666667,,
SE,2008,58855340368.0,2212.03,13277803111.0,2331627.0,183,3,0,0,0,92,0,92,66,14,8,4,0,82,10,56.666666666667,,
SE,2009,43530177930.0,2399.33,13470898580.0,2375496.0,142,5,1,0,2,77,2,79,52,17,4,3,3,71,8,56.666666666667,,
SE,2010,73346229909.0,2197.59,17717353866.0,2508285.0,84,4,0,0,0,60,0,60,46,9,3,2,0,57,3,56.666666666667,,
SE,2011,67607766622.0,2621.42,17347889219.0,2078913.0,61,4,1,0,0,49,1,50,29,15,4,1,1,46,4,63.333333333333,Sweden strengthened investor protections by requiring greater corporate disclosure and regulating the approval of transactions between interested parties.,True
SE,2012,66610022996.0,1872.93,18257685602.0,2081699.0,41,2,1,0,0,35,0,35,21,7,6,1,0,32,3,63.333333333333,,
SE,2013,68196217961.0,2198.08,22761327320.0,2452212.0,73,3,0,1,0,48,1,49,34,9,4,2,0,47,2,63.333333333333,,
SE,2014,68543927173.0,1600.12,18361615177.0,2210100.0,56,1,0,1,0,44,1,45,33,6,4,2,0,42,3,72.0,,
SE,2015,65713664776.0,2288.55,17676199356.0,2032262.0,41,0,2,1,0,33,2,35,24,7,3,1,0,33,2,72.0,,
SE,2016,59044907850.0,1539.11,16425565477.0,2029737.0,50,2,0,0,0,40,0,40,31,7,2,0,0,39,1,72.0,,
SE,2017,39653224965.0,483.75,14406286699.0,1662339.0,43,0,0,0,0,42,0,42,32,5,5,0,0,40,2,72.0,,
SG,2002,158508737.0,7.47,17854955.0,20945.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
SG,2003,321102502.0,14.81,17861516.0,24411.0,3,0,1,0,0,3,1,4,3,0,1,0,0,3,1,,,
SG,2004,2034553986.0,6.38,18971111.0,99316.0,14,2,2,0,0,17,1,18,11,4,3,0,0,17,1,,,
SG,2005,2386159335.0,3.95,19400068.0,39633.0,1,1,0,0,0,2,0,2,1,0,0,0,1,1,1,,,
SG,2006,2321714609.0,3.4,23166682.0,14267.0,9,0,3,0,0,10,2,12,7,1,3,0,1,9,3,93.333333333333,,
SG,2007,3201862979.0,7.52,15952975.0,12683.0,13,1,1,0,0,14,1,15,9,5,1,0,0,14,1,93.333333333333,,
SG,2008,2871815586.0,9.72,15640864.0,11896.0,3,0,0,0,0,3,0,3,2,1,0,0,0,3,0,93.333333333333,,
SG,2009,2459564796.0,8.88,11942660.0,11498.0,1,0,1,0,0,1,1,2,1,0,1,0,0,1,1,93.333333333333,,
SG,2010,5588368876.0,9.68,21019426.0,11257.0,11,2,2,1,0,14,2,16,4,8,3,1,0,14,2,93.333333333333,,
SG,2011,5294271180.0,11.38,26682129.0,11388.0,2,0,0,0,0,2,0,2,0,1,0,0,1,1,1,93.333333333333,,
SG,2012,5226389389.0,16.21,24958392.0,11820.0,3,0,0,0,0,3,0,3,3,0,0,0,0,3,0,93.333333333333,,
SG,2013,4136839961.0,12.63,25673412.0,12920.0,7,0,0,0,0,7,0,7,4,1,0,1,1,5,2,93.333333333333,,
SG,2014,4280989282.0,11.129999999999999,29059294.0,223.0,3,0,0,0,0,3,0,3,3,0,0,0,0,3,0,86.0,,
SG,2015,4091787814.0,14.38,37426402.0,240287.0,6,2,0,0,0,8,0,8,6,2,0,0,0,8,0,86.0,,
SG,2016,3580915640.0,37.94,10721485.0,252054.0,7,2,0,0,0,8,0,8,6,1,1,0,0,8,0,86.0,,
SG,2017,3651079620.0,54.44,642079356.0,250000.0,8,1,0,0,0,7,0,7,5,2,0,0,0,7,0,86.0,,
SG,2018,203865.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,,
